@relation 'House Price India-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute id numeric
@attribute 'number of bathrooms' numeric
@attribute 'living area' numeric
@attribute 'number of views' numeric
@attribute 'grade of the house' numeric
@attribute 'Area of the house(excluding basement)' numeric
@attribute 'Area of the basement' numeric
@attribute 'Renovation Year' numeric
@attribute living_area_renov numeric
@attribute Price numeric

@data
6762814860,2.5,2590,0,10,2590,0,0,2800,674750
6762814963,2.25,2780,0,8,2780,0,0,2890,666000
6762815070,2.25,1570,0,8,1570,0,0,1290,660000
6762815291,1.5,1900,0,7,1500,400,0,2130,650000
6762815549,2.75,2850,0,8,2850,0,0,1510,637000
6762816066,2.5,2670,0,8,2670,0,0,2140,612000
6762816206,2.25,3220,0,8,3220,0,0,2260,605000
6762816393,2.25,2680,0,8,1340,1340,0,2220,599950
6762816421,1.75,1650,0,8,1650,0,0,1650,599000
6762816701,1,1450,0,7,1190,260,0,1810,585000
6762817477,2.5,2090,0,8,1420,670,0,2490,555000
6762817652,1.5,1340,0,7,1340,0,0,1590,550000
6762817750,2,1280,0,9,1040,240,0,1280,549900
6762818947,1,1200,2,7,1090,110,0,2690,508000
6762819149,2.25,2730,0,8,2730,0,0,2730,500000
6762819381,3.5,1650,0,7,1100,550,0,1580,495000
6762819800,2,2180,0,6,1730,450,0,2180,480000
6762819801,1.75,2080,0,7,2080,0,0,1670,480000
6762819883,3.25,1430,0,8,1160,270,0,1160,478000
6762820303,2,2000,0,7,1480,520,0,1110,465000
6762820641,2.5,1320,0,7,1320,0,0,1550,455000
6762820740,2.5,2190,0,7,2190,0,0,2190,452000
6762821005,1.75,1950,0,8,1530,420,0,1660,447500
6762821500,2.5,2130,0,8,2130,0,0,2220,435000
6762821501,1.75,2290,3,7,1290,1000,0,1820,435000
6762821621,1.75,1660,0,7,1660,0,0,1610,431000
6762821815,2.75,2350,0,7,2350,0,0,2014,426950
6762821907,2.25,1260,0,7,1260,0,0,1630,425000
6762822543,2.5,2655,0,8,2655,0,0,2879,409950
6762822957,2.5,1400,0,7,1400,0,2014,1060,399950
6762823021,2.5,1780,0,8,1350,430,0,1390,398500
6762823140,1.75,1950,0,7,1950,0,0,1500,395000
6762823733,1.5,1240,0,7,1050,190,0,1250,379900
6762823906,1,1780,0,6,1050,730,0,1260,375000
6762824093,2,2100,0,9,2100,0,0,1440,370000
6762824143,1,1110,0,7,1110,0,0,1260,369950
6762824283,1.5,790,0,8,700,90,0,1370,365000
6762824351,2,920,0,8,800,120,0,1150,363000
6762825512,2.5,3200,0,8,3200,0,0,3010,337000
6762825671,1.75,2590,0,7,1750,840,0,1820,334000
6762826448,1.75,1120,2,7,1120,0,0,1620,316000
6762826611,1,1510,0,7,1010,500,0,1510,313000
6762826931,2.25,2660,0,7,2660,0,0,1590,305000
6762827336,2,1320,0,7,1320,0,0,1430,296000
6762827388,1,1300,0,6,1300,0,0,1880,295000
6762827488,2.5,1950,0,8,1950,0,0,2200,292000
6762827568,1.75,1560,0,8,1560,0,0,2050,290000
6762828114,2.25,1660,0,7,1110,550,0,1640,277500
6762828657,1,800,0,6,700,100,0,1060,265000
6762828658,2.25,1450,0,7,1180,270,0,1520,265000
6762828946,2.25,1600,0,7,1600,0,0,1530,257700
6762829131,1,1580,0,7,1040,540,0,1480,253000
6762829256,2.25,1620,0,7,1620,0,0,1910,250000
6762829257,1,800,0,6,800,0,0,1910,250000
6762829328,2,1670,0,7,1670,0,0,1670,249950
6762829552,2.5,1470,0,7,1470,0,0,1360,244000
6762829736,1,810,0,5,810,0,0,890,238950
6762829839,1,1250,0,7,1250,0,0,1250,235000
6762829906,2,1710,0,6,1710,0,0,1030,233000
6762830571,1,1230,0,7,1230,0,0,1230,210000
6762831026,1,790,0,6,790,0,0,1110,189000
6762831318,1,1070,0,7,1070,0,0,1190,164000
6762811364,3.5,3500,0,10,2560,940,0,1910,1050000
6762811737,2.5,2450,0,9,1800,650,0,2220,952000
6762811891,3.25,3140,0,10,3140,0,0,2980,925850
6762811931,3.5,3560,0,9,3560,0,0,3540,922755
6762812407,3.5,3940,0,10,3940,0,0,2015,857326
6762812736,2.5,3370,0,9,3370,0,0,3370,825000
6762812991,1.5,1790,0,8,1790,0,0,1200,800000
6762814170,1.75,1920,0,7,1260,660,0,1970,715000
6762814571,2,2360,3,8,1560,800,1989,2000,690000
6762814996,2.75,2330,0,7,1550,780,0,1750,665000
6762815071,2.25,2280,2,8,2280,0,0,1920,660000
6762815631,2.5,2990,0,8,2990,0,0,2990,632925
6762816077,1,1270,0,7,1100,170,0,1670,611000
6762817357,2.25,2060,0,8,2060,0,0,2160,560000
6762817653,2.25,1650,0,8,1650,0,0,2180,550000
6762817808,1,1657,0,7,1657,0,0,2050,546000
6762818289,2.5,3250,0,8,3250,0,0,3030,530000
6762818842,1,1430,0,7,980,450,0,1450,511000
6762818936,2,1960,0,7,1260,700,0,1670,509000
6762819055,2.5,1870,0,7,1250,620,0,1550,502000
6762819150,2.5,3010,0,8,3010,0,0,1090,500000
6762819382,1.75,1890,0,8,1890,0,0,1920,495000
6762819755,1.75,1920,0,7,1470,450,0,1820,481000
6762819988,2.5,2420,0,8,1530,890,0,1670,475000
6762820569,1,840,0,7,840,0,0,1240,457500
6762820585,2.5,2400,0,8,2400,0,0,2710,456500
6762820967,4,2280,0,7,1270,1010,0,1760,449500
6762821097,1.75,2100,0,7,1720,380,0,1850,445000
6762821502,2,2630,1,8,1330,1300,0,1900,435000
6762821735,3.25,3760,0,8,2740,1020,0,3280,429900
6762821908,1.5,1620,0,7,1620,0,0,1890,425000
6762822501,2.25,2280,0,7,2280,0,0,2280,410000
6762822665,2.5,2090,0,8,2090,0,0,2250,405000
6762822879,1.75,1850,0,7,1120,730,0,1610,400000
6762823034,1.75,1830,0,7,1830,0,0,1860,398000
6762823068,2,1710,2,7,1710,0,0,1700,397000
6762823226,2.5,2300,0,7,2300,0,0,2300,392000
6762823298,1.5,1650,0,8,1130,520,0,1400,390000
6762823299,1.75,2200,0,7,1270,930,0,1850,390000
6762823589,2.5,1760,0,8,1760,0,0,2310,382495
6762823619,1,1430,0,7,1110,320,0,1380,380950
6762823670,2.5,1840,0,7,1290,550,0,2160,380000
6762823671,1,980,0,7,980,0,0,1200,380000
6762823775,1.75,1700,0,7,850,850,0,1620,378500
6762824681,1.75,2160,0,7,1360,800,0,1880,355000
6762824737,3.5,3020,0,7,3020,0,1992,900,354000
6762824922,1.75,1380,0,7,930,450,0,1320,350000
6762825051,1.75,1690,0,7,1190,500,0,1300,349000
6762825179,1,960,0,7,960,0,0,1020,345000
6762825361,1.75,2140,0,8,2140,0,2001,2030,340000
6762825441,1.75,1440,0,6,720,720,0,960,339888
6762826058,1,1160,0,7,1160,0,0,1160,325000
6762827139,2,1550,0,8,1550,0,0,1860,300000
6762827240,1.75,1880,0,7,1880,0,0,2230,299500
6762827389,1,520,0,6,520,0,0,1030,295000
6762827390,1,1380,0,7,1380,0,0,1320,295000
6762827446,1.75,1420,0,7,960,460,0,1340,294000
6762827515,1,2350,0,7,1550,800,0,1500,291000
6762827569,1.75,2090,0,8,1360,730,0,2040,290000
6762827658,1.75,1580,0,7,1580,0,0,1460,289000
6762827972,2.5,2050,0,8,2050,0,0,2050,280000
6762828224,2,1480,0,7,1480,0,0,1450,275000
6762828284,1.75,1840,0,7,1210,630,0,1620,274900
6762828344,2.25,1880,0,7,1880,0,0,1580,272000
6762828968,1.75,1397,0,7,1397,0,2014,1950,257000
6762829609,1,1150,0,6,1000,150,0,1340,241000
6762829728,2,1980,0,6,1980,0,0,1360,239000
6762829745,2.5,1650,0,7,1650,0,0,1460,238000
6762829840,2.75,1770,0,8,1250,520,0,2070,235000
6762829995,2,1510,0,7,1510,0,0,1570,230000
6762830165,1,940,0,7,940,0,0,1450,225000
6762831418,1,840,0,6,840,0,0,1260,151100
6762810294,3.25,3480,0,8,3480,0,0,2200,1850000
6762810812,2.75,3340,0,10,2550,790,1988,3340,1300000
6762811304,1.75,2320,3,8,2040,280,0,3110,1070000
6762811580,3.5,2840,0,10,1920,920,2008,1300,986000
6762811882,3.25,4030,0,9,4030,0,0,3470,929000
6762811929,2.75,3210,0,9,3210,0,0,3190,924000
6762812343,2.5,3050,0,10,3050,0,0,3543,865000
6762812493,2,2640,1,8,1640,1000,0,2880,850000
6762812494,2.5,2800,0,8,1400,1400,0,2510,850000
6762812654,4,3430,0,10,2390,1040,0,3240,832500
6762813044,2.75,2390,0,7,2140,250,0,1980,799000
6762813764,2.75,2070,0,7,1390,680,0,1850,741000
6762813788,2.25,3440,3,10,2190,1250,0,3470,740000
6762813894,2.5,2270,0,9,2270,0,0,2450,732350
6762814250,2.5,4070,0,10,4070,0,0,4070,710000
6762814682,2.25,2450,0,8,2450,0,0,2410,682000
6762815292,2,1870,0,8,1230,640,0,1780,650000
6762815293,2.5,2350,0,7,1740,610,0,1590,650000
6762815362,2.5,2980,0,10,2980,0,0,3080,649000
6762815590,2.5,4260,0,8,4100,160,0,2430,635000
6762815647,2,2270,0,7,2270,0,0,1320,631000
6762815980,1.5,1740,0,8,1740,0,0,1930,616000
6762816422,3.25,2590,0,7,1330,1260,0,1560,599000
6762816702,1.75,1760,0,7,920,840,0,1680,585000
6762816824,2,1870,0,8,1870,0,0,1870,580000
6762816965,2.25,3550,0,8,3550,0,0,2110,575000
6762816966,2.5,2270,0,9,2270,0,0,2580,575000
6762817358,2.5,2280,0,9,2280,0,0,2330,560000
6762817886,1.75,1560,0,7,1560,0,0,1510,544300
6762818479,2.5,2990,0,9,2990,0,0,2790,525000
6762818618,2.25,2590,0,8,1440,1150,0,2580,520000
6762818825,3,2260,0,7,2260,0,1972,1320,512500
6762819038,2.5,2940,2,9,1870,1070,0,2940,503000
6762819327,2.5,1910,0,8,1910,0,0,1940,496600
6762819989,2.5,2220,0,8,2220,0,0,1930,475000
6762820410,2.75,1890,0,9,1890,0,0,1800,462000
6762821146,2.5,2430,0,8,2430,0,0,1770,443000
6762821503,2,1440,0,9,960,480,0,1440,435000
6762821504,2,2360,0,7,2360,0,0,1650,435000
6762822325,1.75,2380,2,8,1190,1190,0,2350,415000
6762822556,1,890,0,6,890,0,0,1190,409000
6762822666,2.5,2620,0,7,1520,1100,0,1880,405000
6762823035,1.5,1310,0,7,1310,0,0,1310,398000
6762823504,1,1250,0,6,1250,0,0,1250,385000
6762824000,1.75,1850,0,7,1100,750,0,1480,373000
6762824020,2.75,2330,0,7,1800,530,0,1480,372000
6762824284,1,1590,0,6,1590,0,0,1320,365000
6762824285,1,990,0,7,990,0,0,1230,365000
6762824682,1.75,1760,0,7,850,910,0,1150,355000
6762824923,2.5,1380,0,9,1160,220,0,1380,350000
6762825042,1.75,1670,2,7,1070,600,0,1660,349170
6762825362,1.75,1010,0,7,670,340,0,1500,340000
6762826294,1,1120,1,6,750,370,0,1530,320000
6762826371,2,2250,0,7,1750,500,0,1540,319450
6762826666,2.5,1780,0,7,1780,0,0,1990,311000
6762826812,2,840,0,6,840,0,0,1430,308500
6762826932,2.25,1950,0,8,1350,600,0,2150,305000
6762827036,1,1600,0,7,1600,0,0,1310,302000
6762827140,1,970,0,7,970,0,0,2040,300000
6762827141,2.5,2240,0,7,2240,0,0,2619,300000
6762827142,1.75,1210,0,7,1210,0,0,1670,300000
6762827570,1,1330,0,7,1330,0,0,1220,290000
6762827571,2.5,2780,0,8,1390,1390,0,1790,290000
6762827572,2.25,1650,0,7,1500,150,0,1420,290000
6762827727,2.25,1980,0,7,1170,810,0,1610,286285
6762827973,1,1310,0,7,1310,0,0,1600,280000
6762828489,1.5,1420,0,7,1420,0,0,1540,269900
6762829705,2.25,1560,0,7,1560,0,0,1920,239950
6762829729,2.5,1360,0,7,1360,0,0,1360,239000
6762829841,1.5,1690,0,5,1690,0,0,1690,235000
6762830806,1,1250,0,6,1250,0,0,1040,200000
6762830847,1,1340,0,6,1340,0,0,1210,199950
6762830877,1.75,1520,0,5,1520,0,0,1240,198500
6762830951,1.5,1010,0,6,1010,0,0,980,194000
6762831290,1,1190,0,6,1190,0,0,1230,166950
6762831480,1,730,0,4,730,0,0,1790,140000
6762831613,1,860,0,6,860,0,0,1140,82000
6762810212,3,4280,4,11,2180,2100,0,2490,2050000
6762810282,2.75,2620,1,9,2620,0,0,3400,1880000
6762810545,4.25,5550,0,11,5550,0,0,4750,1500000
6762810619,2.5,2910,0,10,2910,0,0,2480,1430000
6762810854,3.5,3530,0,10,3530,0,0,2660,1280000
6762811229,2.5,3890,2,10,3890,0,1990,3160,1100000
6762811278,3.5,3740,2,11,3740,0,0,3750,1080000
6762811467,2,2440,0,8,2440,0,0,1640,1010000
6762811585,2.5,2720,4,7,2720,0,0,1870,985000
6762811887,2.75,2900,2,9,1750,1150,0,2900,926500
6762813272,3,2630,0,9,2630,0,0,2660,778000
6762813343,2.75,2010,0,8,2010,0,0,1420,774000
6762813863,2.5,2470,0,8,2470,0,0,1270,735000
6762814141,1.75,1930,0,9,1230,700,0,2300,716500
6762814647,1.75,1480,2,8,1480,0,0,1850,685000
6762814671,3.5,3040,0,9,2420,620,0,3470,684000
6762814719,3.5,2510,0,8,1990,520,0,2560,680000
6762815591,2.5,2410,0,9,2410,0,0,2240,635000
6762816114,1,1390,0,7,1390,0,0,1430,610000
6762816140,2.5,2260,0,9,2260,0,0,2400,608700
6762816180,1,1160,0,7,910,250,0,1220,605125
6762816967,2.5,2520,0,8,2520,0,0,2230,575000
6762817359,1.5,1810,1,8,1350,460,0,2020,560000
6762817478,1,1550,0,7,1050,500,0,1550,555000
6762817541,2.5,1960,0,8,1960,0,0,2040,552321
6762817654,1.75,2550,0,8,1890,660,0,2560,550000
6762818755,1.75,1930,0,8,1930,0,0,1810,515000
6762818756,1,1640,0,7,1040,600,0,1780,515000
6762819151,2.5,2110,3,9,2110,0,0,2390,500000
6762819747,1.75,2140,0,7,1070,1070,0,1240,481500
6762820060,1.5,1780,0,7,1080,700,0,1660,473600
6762820304,2.25,3020,0,7,1510,1510,0,1760,465000
6762820305,2.5,2170,0,7,1420,750,0,1710,465000
6762820306,2,1430,0,7,1430,0,0,1530,465000
6762821098,1.75,1750,0,7,1750,0,0,1810,445000
6762821396,2.5,2120,0,7,2120,0,0,2530,437500
6762821600,2.5,1920,0,8,1920,0,0,1830,432000
6762821764,1,1760,0,8,1310,450,0,1350,428950
6762822104,1,1060,0,7,1060,0,0,1470,420000
6762822245,2,2280,0,8,2280,0,0,1900,416500
6762822502,1,1030,0,7,1030,0,0,1890,410000
6762823141,2,1590,0,7,1590,0,0,1320,395000
6762823300,3,1490,0,7,960,530,0,1590,390000
6762823301,1.75,2290,0,7,1190,1100,0,1870,390000
6762823907,2,1640,0,7,1640,0,0,1340,375000
6762823908,2,1410,0,6,1410,0,0,2090,375000
6762824189,2.5,2689,0,9,2689,0,0,2665,368000
6762824457,2.5,2390,0,9,2390,0,0,2600,360000
6762824683,2.5,2570,0,9,2570,0,0,2520,355000
6762824766,1.75,1780,0,7,1780,0,0,1160,353000
6762825180,2.5,1990,0,8,1410,580,0,1660,345000
6762825181,2.5,2020,0,7,2020,0,0,2210,345000
6762825254,3.25,1210,0,8,1000,210,0,1650,343000
6762825483,1.75,1530,0,6,910,620,0,1310,338000
6762825732,1.75,1820,0,7,1820,0,0,1440,331500
6762825938,1.75,1470,0,7,1130,340,0,1590,328000
6762826295,2.75,2150,0,8,1340,810,0,2260,320000
6762826519,1,700,0,6,700,0,0,1150,315000
6762826728,1.5,1010,0,7,1010,0,0,1210,310000
6762826809,2,1500,0,7,1500,0,0,1500,308625
6762827037,1,890,0,6,890,0,0,1160,302000
6762827143,1,1260,0,6,1260,0,0,1180,300000
6762827209,1,1580,0,7,1580,0,0,1180,299950
6762827798,1,1160,0,7,1160,0,0,1600,285000
6762827876,1,1650,0,7,1650,0,0,1650,282500
6762827974,1,880,0,6,880,0,0,1190,280000
6762828294,1.75,1400,0,7,1400,0,0,1210,274000
6762829499,2.5,1820,0,7,1420,400,0,1710,245000
6762829996,1,1470,0,4,1470,0,0,1670,230000
6762830394,1,710,0,6,710,0,0,940,216500
6762830411,2,1380,0,7,1380,0,1982,1460,215500
6762830744,1,1080,0,6,1080,0,0,1080,203000
6762830907,1,1120,0,7,1120,0,0,1690,195700
6762830924,1.75,1190,0,7,1190,0,0,2240,195000
6762830957,1,950,0,6,950,0,0,1000,193000
6762831201,1,1280,0,6,1280,0,0,1170,175000
6762831350,1,830,0,6,830,0,0,1092,160000
6762831471,1,980,0,6,980,0,0,1140,144000
6762810398,2.25,4910,0,10,3580,1330,0,3280,1680000
6762810931,3.5,4700,2,11,2660,2040,0,3770,1240000
6762811049,3.5,4340,0,11,4340,0,0,3430,1190000
6762811098,3.5,4270,2,10,4270,0,0,4190,1160000
6762811593,2.5,2790,0,9,2790,0,0,2650,982000
6762811606,3.25,3720,2,11,3720,0,0,4040,980000
6762812262,1,1220,0,7,1220,0,0,1910,875000
6762812263,3,3720,0,9,1930,1790,0,3160,875000
6762812423,3.5,3460,0,10,3460,0,0,3380,855000
6762812905,3.25,3020,0,9,3020,0,0,2120,808100
6762813029,3,2900,0,10,2900,0,0,2900,799950
6762813122,2.5,2640,3,10,2640,0,0,1500,790000
6762813174,2.5,2930,2,9,2930,0,0,3720,785000
6762813175,2.5,3270,0,9,3270,0,0,3120,785000
6762813789,2,2100,0,9,2100,0,0,2290,740000
6762814171,2.5,2570,0,9,2570,0,0,2760,715000
6762814277,4,1550,0,7,1550,0,0,1830,707500
6762814473,3,2820,0,7,1860,960,0,1570,697000
6762815072,2.5,2290,0,8,2290,0,0,2290,660000
6762815167,1,1270,0,7,1270,0,0,1710,655000
6762815294,2.5,2110,0,7,1530,580,0,1420,650000
6762815410,2.25,3340,0,8,3340,0,0,2460,645000
6762815981,2.5,3440,0,10,3440,0,0,3200,616000
6762816043,2.25,2880,0,8,1920,960,0,2410,614000
6762816394,1.75,2720,0,8,1510,1210,0,2120,599950
6762816578,2.5,2380,0,8,2380,0,0,1370,590000
6762817014,2,2060,0,9,2060,0,0,2110,574000
6762818757,2,1810,0,9,1810,0,0,1760,515000
6762819660,2.25,2900,0,9,2900,0,0,2510,485000
6762820109,2.5,2560,0,8,2560,0,0,2120,470950
6762820307,2.5,2590,0,8,2590,0,0,2320,465000
6762820597,2.75,2720,4,7,1700,1020,0,2820,456000
6762820860,2.5,1990,0,10,1520,470,0,1710,450000
6762820980,1.75,1270,0,7,1270,0,0,1490,449000
6762821099,3.25,3450,0,8,3450,0,0,1420,445000
6762821165,1.5,2710,0,7,2170,540,0,2130,442500
6762821270,1.5,1080,2,6,1080,0,0,2080,440000
6762821727,2.5,2320,0,8,2320,0,0,2330,429950
6762821757,1,1540,0,7,1090,450,0,1820,429000
6762822046,2,1420,0,7,1420,0,0,2020,421000
6762822326,1.5,2700,0,9,2700,0,0,1670,415000
6762822587,1.75,1860,0,8,1860,0,0,1410,407185
6762823737,2.5,1470,0,8,1160,310,0,1470,379770
6762824094,2.5,1980,0,8,1980,0,0,2090,370000
6762824513,2.5,2210,0,8,2210,0,0,2250,359950
6762824778,1,1760,0,6,1760,0,0,1320,352950
6762825428,2.25,2670,0,8,2170,500,0,1880,339950
6762825610,1.75,2390,0,7,1560,830,0,1750,335000
6762825810,1.5,2500,0,7,1250,1250,0,1640,330000
6762826169,2.5,2000,0,8,2000,0,0,1930,324360
6762826296,2.5,2190,0,8,2190,0,0,2190,320000
6762826297,1,1520,0,7,1520,0,0,1520,320000
6762827391,1.5,720,1,5,720,0,0,2600,295000
6762827573,1.75,1390,0,7,1390,0,0,1430,290000
6762827574,1.75,1340,0,7,1340,0,0,1950,290000
6762827704,2.5,1600,0,8,1600,0,0,1608,287000
6762828040,1,1400,0,6,1400,0,0,1430,279900
6762828097,2.5,1940,0,7,1940,0,0,1870,278000
6762828225,1.5,1610,0,6,1010,600,0,1320,275000
6762828579,2,1390,0,8,1390,0,0,1264,267000
6762829047,2,1140,0,7,1140,0,0,1130,255000
6762829390,1.75,1330,0,7,1330,0,0,1330,248000
6762829500,1,1010,0,7,1010,0,0,1010,245000
6762829501,1,670,0,6,670,0,0,1220,245000
6762829660,1.75,1770,0,8,1270,500,0,2120,240000
6762829997,1,1360,0,7,1020,340,0,1480,230000
6762830093,1,1280,0,6,1280,0,1983,1260,227000
6762830206,1.75,1300,0,7,1300,0,0,1300,224500
6762830383,1,720,0,5,720,0,0,840,217000
6762830925,1.75,1510,0,7,980,530,0,1500,195000
6762830926,1,1280,0,6,1280,0,0,1020,195000
6762831071,1.5,1010,0,6,1010,0,0,1270,185000
6762831147,1,960,0,7,960,0,0,1250,179950
6762831526,1,760,0,6,760,0,0,980,129000
6762810443,3.75,3530,0,10,3530,0,0,3340,1610000
6762820861,1.75,1160,0,7,1040,120,0,1530,450000
6762826059,1.5,1310,0,7,1310,0,0,1310,325000
6762826595,2.25,1870,0,7,1870,0,0,1870,313999
6762826729,2.5,2242,0,8,2242,0,0,2009,310000
6762816166,2.5,2470,0,9,2470,0,0,2820,607000
6762824001,2.5,2990,0,7,1550,1440,0,1800,373000
6762825120,1.75,1590,0,6,1590,0,0,1800,346000
6762810222,3.25,2610,4,9,2610,0,0,2590,2000000
6762810491,4.5,6070,0,11,6070,0,0,4750,1570000
6762810674,3.75,3290,0,10,2190,1100,0,2010,1390000
6762810885,3,3230,3,10,2220,1010,0,2330,1260000
6762810906,2.5,3670,4,10,2530,1140,0,2920,1250000
6762810932,2.5,2660,3,9,1870,790,0,1640,1240000
6762811022,2.5,3940,0,8,2620,1320,0,1790,1200000
6762811127,3.75,3180,0,9,2500,680,0,2910,1150000
6762811279,2.75,2580,1,8,1780,800,0,2840,1080000
6762811428,2.5,3545,0,10,2610,935,0,3630,1030000
6762811468,1,1820,0,8,1820,0,2014,1820,1010000
6762811717,3,3060,2,8,2460,600,0,2740,959750
6762812113,1.75,1490,0,7,1490,0,0,2280,898000
6762812674,2.25,2180,0,8,1370,810,0,2090,830000
6762812759,1,1210,0,8,780,430,0,1860,824000
6762814015,2.5,3040,0,10,3040,0,0,2990,725000
6762814092,2.75,2440,0,10,1640,800,0,1890,720000
6762814193,2,1720,0,8,1720,0,1992,1720,713500
6762814375,1.75,2100,0,8,2100,0,0,1830,700000
6762814376,2,1940,3,7,1090,850,0,1700,700000
6762815497,1,1210,0,8,1210,0,0,1560,640000
6762816332,1,1110,0,6,970,140,0,1884,600000
6762816333,3.5,4300,0,10,2710,1590,0,3520,600000
6762816525,2.5,2640,0,7,1840,800,0,1720,593000
6762816775,2.5,2320,0,8,2320,0,0,2580,580500
6762816968,2.5,2040,0,8,2040,0,0,2130,575000
6762817850,1.5,1370,0,7,1370,0,0,2030,545000
6762818156,1,1090,0,8,1090,0,0,1570,535000
6762818558,1,1440,0,7,1440,0,0,1700,523000
6762818585,1.75,1730,0,8,1730,0,0,2180,521000
6762818619,2.5,2280,3,9,2280,0,0,2240,520000
6762818620,1.75,1430,0,8,1430,0,0,2100,520000
6762818878,1.5,1550,0,7,1550,0,0,1970,510000
6762818964,2,1360,0,7,1360,0,2011,1960,507000
6762819310,2.5,1950,0,7,1550,400,0,1540,497950
6762819661,1.5,1420,0,7,1050,370,0,1580,485000
6762820154,2,2410,0,9,2410,0,0,1910,470000
6762820181,2,1820,0,9,1820,0,0,1710,469950
6762820215,1.75,1250,0,7,1250,0,0,1680,468000
6762820237,2.5,1690,0,7,1690,0,0,2120,467000
6762821021,2.25,1520,0,7,1520,0,0,1530,447000
6762821271,2.5,1650,0,7,1520,130,0,1520,440000
6762821350,1.75,1620,0,7,1620,0,0,1560,439000
6762821370,2,1600,0,7,1600,0,0,1600,438200
6762821431,2.5,2640,0,7,2640,0,0,2460,436000
6762821909,2.5,2180,0,7,1200,980,0,1840,425000
6762821910,1.75,1610,0,7,1610,0,0,2220,425000
6762822327,1,980,0,7,980,0,0,1500,415000
6762822880,1,1130,0,7,990,140,0,1800,400000
6762823302,2.5,2770,0,7,1900,870,2004,1850,390000
6762823505,3.5,1370,0,8,1100,270,0,1370,385000
6762823748,1.75,2120,0,7,1060,1060,0,1530,379400
6762824002,1,1290,0,7,1290,0,0,1540,373000
6762824095,1,780,0,7,780,0,0,1130,370000
6762824144,2.75,2760,0,8,1400,1360,0,2340,369950
6762824377,1.75,1120,0,7,1120,0,1989,2530,362000
6762824738,1,850,0,7,850,0,0,1230,354000
6762824924,1,940,0,6,940,0,0,1180,350000
6762824925,2.5,2506,0,8,2506,0,0,2441,350000
6762825444,2,970,0,7,970,0,0,1230,339300
6762825466,1.75,1610,0,7,1610,0,0,2050,338950
6762825484,1.75,1250,0,7,1250,0,0,1340,338000
6762825811,1,1070,0,7,1070,0,0,1840,330000
6762826520,2.5,1780,0,9,1780,0,0,2650,315000
6762827144,1.75,2110,0,7,1100,1010,0,2020,300000
6762827575,2.5,1420,0,8,1310,110,0,1180,290000
6762827886,2.5,1785,0,8,1785,0,0,1691,282000
6762827975,2.25,1990,0,8,1180,810,0,2030,280000
6762828066,2.5,2010,0,7,2010,0,0,1550,279000
6762828110,1.5,1240,0,8,1200,40,0,1410,277700
6762828711,1.5,1580,0,7,1050,530,0,2240,264500
6762829258,1.5,1160,0,7,890,270,0,1160,250000
6762829661,2.5,1620,0,8,1620,0,0,1650,240000
6762829893,1,1240,0,6,1240,0,1992,1990,234000
6762830368,1,980,0,7,980,0,0,1430,218000
6762830572,1,1040,0,7,1040,0,0,1200,210000
6762830631,1.5,1210,0,7,1210,0,0,1370,208000
6762830927,2,1230,0,6,1230,0,0,1080,195000
6762831046,1.75,1020,0,6,1020,0,0,1160,187000
6762831469,1,800,0,6,800,0,0,2390,145000
6762831496,1,760,0,6,760,0,0,1220,135900
6762810122,2.5,3440,3,10,2260,1180,0,4230,2490000
6762810774,3.25,3440,0,9,2560,880,0,3110,1320000
6762811168,1.75,1910,0,9,1910,0,0,2050,1130000
6762811230,3.25,4010,0,11,4010,0,0,4010,1100000
6762811528,3.5,3500,0,9,2850,650,0,3640,998000
6762811661,1.75,4060,3,10,2890,1170,1995,1860,970000
6762811982,2.5,3510,0,10,3510,0,0,2890,915000
6762812675,3.5,3700,0,9,2890,810,0,3620,830000
6762812737,2.5,3280,3,11,2670,610,0,3280,825000
6762813045,2.25,2510,0,8,2510,0,0,2450,799000
6762813695,2.5,3340,0,10,3340,0,0,3730,749950
6762814377,3.25,2400,0,7,1780,620,0,2100,700000
6762814909,3,2980,0,9,2980,0,0,2710,670000
6762815498,2.5,3220,0,8,3220,0,0,2550,640000
6762815639,3,3520,0,8,2100,1420,0,3000,632000
6762816579,2.25,2490,0,8,2490,0,0,2690,590000
6762816899,1.5,1560,0,7,1200,360,0,1560,577000
6762817028,3.25,3230,0,9,3230,0,0,2980,572115
6762817399,2.5,3370,0,9,3370,0,0,2980,559630
6762817447,2,1670,1,7,1670,0,0,2210,555565
6762817500,1.75,1740,0,7,870,870,0,1210,554950
6762817655,2,2100,0,7,1060,1040,0,1920,550000
6762818649,3.5,2440,0,7,2440,0,0,2000,519950
6762818758,1.5,1400,0,7,1150,250,0,1530,515000
6762819043,3.5,2710,0,8,2710,0,0,1590,502700
6762820308,2.5,2200,0,7,2060,140,0,1660,465000
6762820396,1.75,1430,0,8,1430,0,0,2040,462600
6762820577,1.75,1690,0,8,1690,0,2002,1270,457000
6762820741,2.5,2716,0,9,2716,0,0,2580,452000
